country,year,household_credit_mio_eur,y_nominal_mio_eur,exports_mio_eur,imports_mio_eur,debt_ratio_latest,gdp_per_capita_eur,unemployment_rate,y_real,gc_real,gi_nominal_mio_eur,fiscal_T,household_credit_to_gdp,log_hh_credit_to_gdp,debt_raw,unemployment_raw,credit_resid_raw,output_gap_raw,gov_size_raw,gi_share_raw,pb_balance_raw,debt_z,unemployment_z,gov_size_z,gi_share_z,credit_resid_z,output_gap_z,pb_balance_z,liq_z_lag1,credit_resid_z_lag1,trade_z_lag1,debt_z_lag1,log_gdp_pc_z_lag1,output_gap_z_lag1,unemployment_z_lag1,pb_balance_z_lag1,gov_size_z_lag1,gi_share_z_lag1,hh_currency_deposits_assets_mio_eur,hh_currency_deposits_to_gdp,liq_fa_deposits_raw,tiva2022_cons_import_content_raw,tiva2022_avg_import_content_raw,tiva_cf2024_cons_import_content_raw,tiva_cf2024_gfcf_import_content_raw,tiva_cf2024_avg_import_content_raw,figaro2023_cons_import_content_raw,figaro2023_gfcf_import_content_raw,figaro2023_avg_import_content_raw,nominal_gdp_mio_eur,gdp_pc_current_pps,gdp_pc_real_index_2020,hh_total_financial_assets_mio_eur,hh_total_financial_liabilities_mio_eur,gdp_pc_2020_pps_anchor,real_ppp_gdp_pc_2020pps,log_real_ppp_gdp_pc_raw,hh_net_financial_worth_to_gdp,liq_fa_net_worth_raw,tiva2022_gfcf_import_content_raw,trade_raw,trade_z,liq_raw,liq_z,log_gdp_pc_raw,log_gdp_pc_z
BEL,2006,148004.7,325151.5,249732.6,236588.4,91.5,30830,,374294.5,88752,6211.7,0.490289603,0.45518689,-0.787047198,91.5,,,,0.237118098,0.019104018,0.490289603,0.794295086,,1.235534301,-1.789278617,,,,-2.19693337417,,0.551739995362,0.895765157,0.582266740991,,,,1.365646517,-1.646727136,247630.1,0.761583754,0.272355127,0.29374,0.38735,0.29374,0.48096,0.38735,,,,325151.5,28033,96.572,921218.4,151702.1,35850.5,34621.54486,10.4522314511,2.36663924355,-2.36663924355,0.48096,0.48096,0.511976345522,-2.36663924355,-2.11897362708,10.4522314511,0.630756243738
BEL,2007,161821.6,343618.9,269059.8,254850.6,87.5,32340,,388057,90461,6817.5,0.486293682,0.470933351,-0.753038701,87.5,,,,0.233112661,0.019840294,0.486293682,0.684597711,,1.113052444,-1.721292319,,,,-2.11897362708,,0.511976345522,0.794295086,0.630756243738,,,,1.235534301,-1.789278617,257473.7,0.749300169,0.288615615,0.29608,0.392015,0.29608,0.48795,0.392015,,,,343618.9,29054.7,99.39,956485.8,166707.9,35850.5,35631.81195,10.4809941119,2.29841228175,-2.29841228175,0.48795,0.48795,0.581290039382,-2.29841228175,-2.00372087627,10.4809941119,0.705723999088
BEL,2008,175418.9,351743.1,284492,282125.5,93.2,32840,,389791.3,93265.1,7175.2,0.496799795,0.498713123,-0.695724252,93.2,,,,0.239269322,0.020398979,0.496799795,0.84091647,,1.301316354,-1.669704483,,,,-2.00372087627,,0.581290039382,0.684597711,0.705723999088,,,,1.113052444,-1.721292319,260438.1,0.740421347,0.300535867,0.30841,0.399935,0.30841,0.49146,0.399935,,,,351743.1,29399,99.049,894214,180219.6,35850.5,35509.561745,10.4775572841,2.02987464431,-2.02987464431,0.49146,0.49146,0.616095628145,-2.02987464431,-1.55009227273,10.4775572841,0.696766160769
BEL,2009,181136.3,347734.9,238532.5,231390.9,99.9,32210,8,382360.1,94813.2,7850.5,0.490827064,0.520903424,-0.652190621,99.9,8,,,0.247968342,0.022576106,0.490827064,1.024659572,-0.088967017,1.567322824,-1.468672853,,,,-1.55009227273,,0.616095628145,0.84091647,0.696766160769,,,,1.301316354,-1.669704483,275615.4,0.792602066,0.232433992,0.29245,0.389275,0.29245,0.4861,0.389275,,,,347734.9,28616,96.382,982517.7,185980,35850.5,34553.42891,10.4502620691,2.29064640909,-2.29064640909,0.4861,0.4861,0.562945213396,-2.29064640909,-1.99060233542,10.4502620691,0.625623194879
BEL,2010,192445.8,363242.4,275440.5,270013.6,100.3,33340,8.4,392723.3,95050,8140.8,0.497693276,0.529799935,-0.635255824,100.3,8.4,,,0.242027911,0.022411481,0.497693276,1.03562931,0.002117033,1.385670987,-1.483874046,,,,-1.99060233542,,0.562945213396,1.024659572,0.625623194879,,-0.088967017,,1.567322824,-1.468672853,290808.2,0.800589909,0.222406437,0.29845,0.39672,0.29845,0.49499,0.39672,0.266064662,0.461426288,0.363745475,363242.4,30161.8,98.094,1048191.9,197335.1,35850.5,35167.18947,10.4678688096,2.34239394961,-2.34239394961,0.49499,0.49499,0.65109953935,-2.34239394961,-2.07801713792,10.4678688096,0.671513865984
BEL,2011,208266.1,378745.4,304024.1,304867.9,102.8,34310,7.2,400307.4,95468,8973.5,0.505857497,0.54988417,-0.598047623,102.8,7.2,,,0.238486723,0.023692697,0.505857497,1.104190169,-0.271135118,1.277385342,-1.365569064,,,,-2.07801713792,,0.65109953935,1.03562931,0.671513865984,,0.002117033,,1.385670987,-1.483874046,302770.8,0.79940456,0.223888128,0.30994,0.4053,0.30994,0.50066,0.4053,0.262657493,0.460198556,0.361428025,378745.4,30735.5,98.695,1070136,214251.1,35850.5,35382.650975,10.4739768935,2.25978955784,-2.25978955784,0.50066,0.50066,0.707323951967,-2.25978955784,-1.93847723863,10.4739768935,0.687434136621
BEL,2012,215005.6,387934.9,310537.9,311644.9,104.4,34930,7.6,401171.2,96541.5,9595.2,0.518965682,0.554231135,-0.590173468,104.4,7.6,,,0.240649129,0.024734047,0.518965682,1.148069119,-0.180051068,1.343509352,-1.26941288,,,,-1.93847723863,,0.707323951967,1.104190169,0.687434136621,,-0.271135118,,1.277385342,-1.365569064,321515.3,0.828786737,0.18779241,0.3129,0.40888,0.3129,0.50486,0.40888,0.269889463,0.458376847,0.364133155,387934.9,31372.6,98.298,1116379.7,221094.5,35850.5,35240.32449,10.469946288,2.30782329716,-2.30782329716,0.50486,0.50486,0.748971665016,-2.30782329716,-2.0196184831,10.469946288,0.676928660415
BEL,2013,221415.1,394616.3,311397.3,310413.9,105.1,35360,8.6,402396.8,96769.7,9174.4,0.527384956,0.561089595,-0.57787468,105.1,8.6,,,0.240483274,0.023248913,0.527384956,1.167266159,0.047659058,1.338437684,-1.406547204,,,,-2.0196184831,,0.748971665016,1.148069119,0.676928660415,,-0.180051068,,1.343509352,-1.26941288,338882.2,0.858763817,0.152261346,0.31425,0.40825,0.31425,0.50225,0.40825,0.271106387,0.453854802,0.362480595,394616.3,31661.5,98.134,1152055.4,227685.1,35850.5,35181.52967,10.4682764986,2.34245341614,-2.34245341614,0.50225,0.50225,0.723090586192,-2.34245341614,-2.07811759208,10.4682764986,0.672576477364
BEL,2014,234437.2,404958.3,321522.8,320626.1,106.6,36130,8.7,409501.3,98057,10307.9,0.522413789,0.578916891,-0.546596351,106.6,8.7,,,0.239454673,0.025454226,0.522413789,1.208402675,0.070430071,1.306984198,-1.202912988,,,,-2.07811759208,,0.723090586192,1.167266159,0.672576477364,,0.047659058,,1.338437684,-1.406547204,351740.6,0.868584741,0.140890127,0.31097,0.41401,0.31097,0.51705,0.41401,0.270061732,0.47588733,0.372974531,404958.3,32359.4,99.424,1212093.6,240540.2,35850.5,35644.00112,10.4813361402,2.39914430696,-2.39914430696,0.51705,0.51705,0.86984919408,-2.39914430696,-2.17388297484,10.4813361402,0.70661547046
BEL,2015,243349,415538,323611.6,320757.7,105.7,36860,8.7,415538,98372.2,10356.6,0.514055754,0.585623938,-0.535077439,105.7,8.7,,,0.236734547,0.024923352,0.514055754,1.183720765,0.070430071,1.223805713,-1.251932785,,,,-2.17388297484,,0.86984919408,1.208402675,0.70661547046,,0.070430071,,1.306984198,-1.202912988,361107.7,0.869012461,0.140397814,0.30957,0.409115,0.30957,0.50866,0.409115,0.264825787,0.479929742,0.372377764,415538,33127,100.307,1269722.2,249485.1,35850.5,35960.561035,10.4901780901,2.45521973923,-2.45521973923,0.50866,0.50866,0.786652929203,-2.45521973923,-2.26860869104,10.4901780901,0.729661361246
BEL,2016,252647.4,428467.1,341137.5,340372.4,105.8,37810,7.9,420497.5,98274.4,10449.8,0.509474823,0.589654141,-0.528219115,105.8,7.9,,,0.233709832,0.024388804,0.509474823,1.1864632,-0.11173803,1.131313262,-1.301291949,,,,-2.26860869104,,0.786652929203,1.183720765,0.729661361246,,0.070430071,,1.223805713,-1.251932785,379261.5,0.885158977,0.121988015,0.30064,0.4023,0.30064,0.50396,0.4023,0.262566105,0.482404215,0.37248516,428467.1,33631,100.992,1322517.3,260699.7,35850.5,36206.13696,10.4969839127,2.47817767105,-2.47817767105,0.50396,0.50396,0.740047155077,-2.47817767105,-2.30739049702,10.4969839127,0.747400236241
BEL,2017,264063.2,443407.2,369998.5,370066.2,102.6,38980,7.2,426697.6,98637.8,10884.3,0.514909771,0.595532053,-0.518300067,102.6,7.2,,,0.231165584,0.024546963,0.514909771,1.0987053,-0.271135118,1.053512969,-1.286687862,,,,-2.30739049702,,0.740047155077,1.1864632,0.747400236241,,-0.11173803,,1.131313262,-1.301291949,386925.1,0.872617991,0.136257401,0.30972,0.40993,0.30972,0.51014,0.40993,0.271183654,0.486896395,0.379040024,443407.2,34519.6,102.086,1344505.1,272101.1,35850.5,36598.34143,10.5077582022,2.41855341997,-2.41855341997,0.51014,0.51014,0.801328789992,-2.41855341997,-2.20666992015,10.5077582022,0.775482627667
BEL,2018,274400.3,459491.8,383597.8,389624.4,100.2,40210,6,434710.8,100040.6,12249.1,0.514027019,0.597182148,-0.515533107,100.2,6,,,0.230131389,0.026657929,0.514027019,1.032886875,-0.544387269,1.0218884,-1.091765374,,,,-2.20666992015,,0.801328789992,1.0987053,0.775482627667,,-0.271135118,,1.053512969,-1.286687862,408751.1,0.889572132,0.117014683,0.31574,0.41271,0.31574,0.50968,0.41271,0.278127391,0.484056896,0.381092143,459491.8,35579.3,103.531,1313167.8,281978.5,35850.5,37116.381155,10.5218136917,2.24419521741,-2.24419521741,0.50968,0.50968,0.796767373801,-2.24419521741,-1.91213441779,10.5218136917,0.812117224908
BEL,2019,291793.3,479444.9,397783.1,395532.7,97.7,41730,5.5,445330.3,102072.2,12637.7,0.497033549,0.608606536,-0.496583301,97.7,5.5,,,0.229205603,0.026359025,0.497033549,0.964326016,-0.658242332,0.993578901,-1.119365641,,,,-1.91213441779,,0.796767373801,1.032886875,0.812117224908,,-0.544387269,,1.0218884,-1.091765374,431019.7,0.898997361,0.10647518,0.30816,0.404215,0.30816,0.50027,0.404215,0.272021269,0.481250106,0.376635687,479444.9,36884.8,105.489,1416361.8,299038.9,35850.5,37818.333945,10.540549289,2.33045111127,-2.33045111127,0.50027,0.50027,0.703456664326,-2.33045111127,-2.05784263603,10.540549289,0.860950178256
BEL,2020,302994.7,463750.9,367276.2,360581.4,111.4,40190,5.8,423985.7,101855.1,12755.1,0.494182761,0.653356576,-0.425632241,111.4,5.8,,,0.240232395,0.027504205,0.494182761,1.340039524,-0.589929294,1.330766062,-1.013621935,,,,-2.05784263603,,0.703456664326,0.964326016,0.860950178256,,-0.658242332,,0.993578901,-1.119365641,456816.3,0.985046714,0.015066214,0.30175,0.406485,0.30175,0.51122,0.406485,0.259858889,0.482042909,0.370950899,463750.9,35850.5,100,1480742.8,310580.3,35850.5,35850.5,10.4871127929,2.52325655864,-2.52325655864,0.51122,0.51122,0.812038201919,-2.52325655864,-2.38354024281,10.4871127929,0.721671890115
BEL,2021,319142.3,506047.2,453546.7,444089.5,108.7,43680,6.3,450503.7,106097.1,14017.3,0.495371183,0.63065718,-0.460992861,108.7,6.3,,,0.235507722,0.02769959,0.495371183,1.265993796,-0.476074231,1.186290758,-0.995580499,,,,-2.38354024281,,0.812038201919,1.340039524,0.721671890115,,-0.589929294,,1.330766062,-1.013621935,476703,0.942012919,0.05973629,0.32456,0.41735,0.32456,0.51014,0.41735,0.273922864,0.494938112,0.384430488,506047.2,38699.2,105.818,1572194.4,327971,35850.5,37936.28209,10.5436632442,2.45871017565,-2.45871017565,0.51014,0.51014,0.801328789992,-2.45871017565,-2.27450492896,10.5436632442,0.869066472952
BEL,2022,335497.5,561678.2,529995.7,543109.7,103.3,48090,5.6,468634.7,109319.9,15330.3,0.489359744,0.597312661,-0.515314583,103.3,5.6,,,0.233273166,0.027293742,0.489359744,1.117902341,-0.635471319,1.117960491,-1.033055686,,,,-2.27450492896,,0.801328789992,1.265993796,0.869066472952,,-0.476074231,,1.186290758,-0.995580499,486473.2,0.866106607,0.143747275,0.35315,0.44494,0.35315,0.53673,0.44494,0.291369692,0.512499166,0.401934429,561678.2,42520.1,109.192,1489586.5,345250.1,35850.5,39145.87796,10.5750504075,2.03735234873,-2.03735234873,0.53673,0.53673,1.06499847808,-2.03735234873,-1.56272402389,10.5750504075,0.950874800416
BEL,2023,343407.4,601866.5,498425.5,500597.3,102.5,51090,5.5,475951.3,112206,17180.4,0.487368711,0.570570716,-0.561118162,,5.5,,,0.235751011,0.028545201,0.487368711,,-0.658242332,1.193730268,-0.917498497,,,,-1.56272402389,,1.06499847808,1.117902341,0.950874800416,,-0.635471319,,1.117960491,-1.033055686,469310,0.779757637,0.248772129,,,0.35315,0.53673,0.44494,0.271454478,0.48475468,0.378104579,601866.5,45365.7,109.957,1574828.1,352512.4,35850.5,39420.134285,10.5820319872,2.03087511932,-2.03087511932,,,,,,,
BEL,2024,351696.7,619914.3,491708.5,494100.8,103.9,52310,5.7,481176.1,113918.9,19367.3,0.496914815,0.567331162,-0.566812086,,5.7,,,0.236750953,0.031241899,0.496914815,,-0.612700306,1.22430739,-0.668490708,,,,,,,,,,-0.658242332,,1.193730268,-0.917498497,497388.8,0.802350906,0.220209229,,,0.35315,0.53673,0.44494,,,,619914.3,46587.9,110.505,1651405.4,360586.8,35850.5,39616.595025,10.5870033757,2.08225330501,-2.08225330501,,,,,,,
BGR,1996,6.6,9827.9,4766.2,3668.1,244.5,1180,,32087.7,6238.2,52.7,0.286419276,0.000671558,-7.30591091,244.5,,,,0.194410943,0.005362285,0.286419276,4.990219662,,-0.070403565,-3.058162977,,,,,,,,,,,,,,1023.3,0.104121939,2.26219258,0.20283,0.333105,0.20283,0.46338,0.333105,,,,9827.9,5803.1,50.393,1362.8,137.8,17473,8805.16889,9.08309420189,0.124645142909,-0.124645142909,0.46338,0.46338,0.337650918045,-0.124645142909,1.66832659176,9.08309420189,-2.9377990743
BGR,1997,84.5,10064.7,4989.7,3712.6,96.7,1210,,27558.4,4384.1,132.1,0.332677576,0.00839568,-4.780037997,96.7,,,,0.159083982,0.013125081,0.332677576,0.936901673,,-1.150663188,-2.341361801,,,,1.66832659176,,0.337650918045,4.990219662,-2.9377990743,,,,-0.070403565,-3.058162977,1334.3,0.132572257,2.020627443,0.20486,0.327065,0.20486,0.44927,0.327065,,,,10064.7,4811.3,43.544,2449,169,17473,7608.44312,8.93701384648,0.226534322931,-0.226534322931,0.44927,0.44927,0.197734434444,-0.226534322931,1.49620976341,8.93701384648,-3.31854675279
BGR,1998,245.9,13437.4,5635.8,4717.1,66.7,1630,,28602.6,6310.7,475.3,0.352836114,0.018299671,-4.000872194,66.7,,,,0.220633789,0.035371426,0.352836114,0.114171364,,0.731462236,-0.287178377,,,,1.49620976341,,0.197734434444,0.936901673,-3.31854675279,,,,-1.150663188,-2.341361801,1594.2,0.118639022,2.131669821,0.17195,0.26876,0.17195,0.36557,0.26876,,,,13437.4,5140.3,45.497,3343.1,325.8,17473,7949.69081,8.98088831507,0.224544926846,-0.224544926846,0.36557,0.36557,-0.632244989892,-0.224544926846,1.49957036111,8.98088831507,-3.2041911845
BGR,1999,268.9,12804.2,5473.8,6059.6,75.8,1560,,26201.1,5910.9,526,0.416113463,0.021000922,-3.863188958,75.8,,,,0.225597399,0.041080271,0.416113463,0.363732891,,0.883243974,0.239965009,,,,1.49957036111,,-0.632244989892,0.114171364,-3.2041911845,,,,0.731462236,-0.287178377,1896.9,0.148146702,1.909552267,0.23227,0.343375,0.23227,0.45448,0.343375,,,,12804.2,4853.7,41.911,4083.9,399.7,17473,7323.10903,8.89879024766,0.287733712376,-0.287733712376,0.45448,0.45448,0.249397430869,-0.287733712376,1.39282837584,8.89879024766,-3.41817374559
BGR,2000,342.3,14440,5230,5996.5,70.7,1770,,27403,6041.9,560.5,0.430907202,0.023704986,-3.742069867,70.7,,,,0.220483159,0.038815789,0.430907202,0.223868738,,0.726856143,0.030867317,,,,1.39282837584,,0.249397430869,0.363732891,-3.41817374559,,,,0.883243974,0.239965009,2623.4,0.1816759,1.705530947,0.22493,0.33199,0.22493,0.43905,0.33199,,,,14440,5335.8,44.051,5592,616.3,17473,7697.03123,8.94858997895,0.344577562327,-0.344577562327,0.43905,0.43905,0.0963916660245,-0.344577562327,1.29680460607,8.94858997895,-3.28837441681
BGR,2001,532.3,15905.3,5548,7030.1,64.5,2010,,28450.8,6101.7,614.8,0.413095006,0.033466832,-3.397200426,64.5,,,,0.214464971,0.038653782,0.413095006,0.053837808,,0.542826581,0.015907874,,,,1.29680460607,,0.0963916660245,0.223868738,-3.28837441681,,,,0.726856143,0.030867317,3670.6,0.23077842,1.466297251,0.23965,0.341435,0.23965,0.44322,0.341435,,,,15905.3,5831.9,47.22,6544.3,858,17473,8250.7506,9.01805945701,0.357509760897,-0.357509760897,0.44322,0.44322,0.137741895409,-0.357509760897,1.27495882223,9.01805945701,-3.10730734299
BGR,2002,781.7,17478.3,5881,7274.9,51,2220,,30121.4,6132.4,594.2,0.380477506,0.044724029,-3.107244355,51,,,,0.203589475,0.033996441,0.380477506,-0.316390831,,0.210265855,-0.41414174,,,,1.27495882223,,0.137741895409,0.053837808,-3.10730734299,,,,0.542826581,0.015907874,3891.8,0.222664676,1.502088336,0.22568,0.34096,0.22568,0.45624,0.34096,,,,17478.3,6358,50.275,7751.9,1173.6,17473,8784.55075,9.08074986101,0.376369555392,-0.376369555392,0.45624,0.45624,0.266849805861,-0.376369555392,1.2430998161,9.08074986101,-2.943909426
BGR,2003,1386,18798.3,6469.8,8383.5,43.4,2400,,31698.9,6626.8,609.4,0.385332716,0.073730071,-2.607344539,43.4,,,,0.209054573,0.032417825,0.385332716,-0.524815843,,0.377382551,-0.559908038,,,,1.2430998161,,0.266849805861,-0.316390831,-2.943909426,,,,0.210265855,-0.41414174,4581.5,0.243718847,1.411739985,0.23969,0.3597,0.23969,0.47971,0.3597,,,,18798.3,6869.3,53.214,9320.4,1879.9,17473,9298.08222,9.13756344497,0.39580706766,-0.39580706766,0.47971,0.47971,0.499581192829,-0.39580706766,1.2102648972,9.13756344497,-2.79582900725
BGR,2004,2410.7,21093.2,8639.1,10991.1,35.7,2710,,33762.7,6943.3,723.9,0.396070772,0.114288017,-2.169033552,35.7,,,,0.205650022,0.034319117,0.396070772,-0.735983289,,0.273275131,-0.3843465,,,,1.2102648972,,0.499581192829,-0.524815843,-2.79582900725,,,,0.377382551,-0.559908038,5878.6,0.278696452,1.277632075,0.27641,0.401155,0.27641,0.5259,0.401155,,,,21093.2,7456.4,56.988,11090.8,2782.6,17473,9957.51324,9.20608264471,0.393880492291,-0.393880492291,0.5259,0.5259,0.957606875148,-0.393880492291,1.21351937468,9.20608264471,-2.61723876384
BGR,2005,3829.4,24039.9,10224.1,13747.1,26.6,3110,,36145.1,6995.3,883.6,0.383554008,0.159293508,-1.837006817,26.6,,,,0.19353384,0.036755561,0.383554008,-0.985544816,,-0.097224396,-0.159370138,,,,1.21351937468,,0.957606875148,-0.735983289,-2.61723876384,,,,0.273275131,-0.3843465,7439,0.309443883,1.172978519,0.29558,0.409965,0.29558,0.52435,0.409965,,,,24039.9,8341.8,61.334,13392.8,4466.1,17473,10716.88982,9.2795762638,0.371328499703,-0.371328499703,0.52435,0.52435,0.942236885808,-0.371328499703,1.25161544569,9.2795762638,-2.42568306304
BGR,2006,5250.7,27409.6,12876.4,17561.2,20.9,3560,,38603.9,7388.9,1139.8,0.363285126,0.191564269,-1.652531916,20.9,,,,0.191402941,0.041583971,0.363285126,-1.141863575,,-0.16238494,0.286475673,,,,1.25161544569,,0.942236885808,-0.985544816,-2.42568306304,,,,-0.097224396,-0.159370138,8178.8,0.298391804,1.209347876,0.31758,0.410365,0.31758,0.50315,0.410365,,,,27409.6,8954.7,65.854,14576,6340,17473,11506.66942,9.35068209581,0.30047866441,-0.30047866441,0.50315,0.50315,0.732015096132,-0.30047866441,1.3712988992,9.35068209581,-2.24035095326
BGR,2007,8278.1,32464.2,16996.7,23107.2,16.3,4240,,41172.7,7313.7,1697.9,0.376845879,0.254991652,-1.36652447,16.3,,,,0.177634695,0.052300688,0.376845879,-1.268015556,,-0.583402774,1.276036128,,,,1.3712988992,,0.732015096132,-1.141863575,-2.24035095326,,,,-0.16238494,0.286475673,10406.5,0.320553102,1.137707333,0.34011,0.416475,0.34011,0.49284,0.416475,,,,32464.2,9972.4,70.596,27878.8,9504.9,17473,12335.23908,9.42021541102,0.565974211593,-0.565974211593,0.49284,0.49284,0.629779876718,-0.565974211593,0.922809162468,9.42021541102,-2.05911749261
BGR,2008,11079.2,37246.1,19545.9,26895.8,13,4890,,43696.4,7452.4,2073.8,0.384746322,0.297459331,-1.212477765,13,,,,0.170549519,0.055678313,0.384746322,-1.35851589,,-0.800059663,1.587919278,,,,0.922809162468,,0.629779876718,-1.268015556,-2.05911749261,,,,-0.583402774,1.276036128,12099.5,0.324852803,1.124383112,0.34241,0.42388,0.34241,0.50535,0.42388,,,,37246.1,10942.7,75.281,35887.2,12574,17473,13153.84913,9.48446970428,0.625923251025,-0.625923251025,0.50535,0.50535,0.753830564872,-0.625923251025,0.821539935178,9.48446970428,-1.89164341355
BGR,2009,11025.1,37417.1,15797.1,18885.8,13.7,4930,7.9,42233.9,7015.3,1848.6,0.348343404,0.294654049,-1.221953328,13.7,7.9,,,0.166105901,0.049405218,0.348343404,-1.339318849,-0.11173803,-0.935940623,1.008674198,,,,0.821539935178,,0.753830564872,-1.35851589,-1.89164341355,,,,-0.800059663,1.587919278,13347.8,0.356729944,1.030776242,0.2911,0.33423,0.2911,0.37736,0.33423,,,,37417.1,10512.3,73.128,42640,12818.5,17473,12777.65544,9.4554532557,0.797001905546,-0.797001905546,0.37736,0.37736,-0.51533390969,-0.797001905546,0.532544426439,9.4554532557,-1.9672726479
BGR,2010,10965.2,38289.4,19182.3,20401.6,15.3,5080,11.3,42890.7,7164.5,1756.4,0.324570247,0.286376908,-1.250446474,15.3,11.3,,,0.167040874,0.045871703,0.324570247,-1.295439899,0.662476397,-0.907350179,0.682396421,,,,0.532544426439,,-0.51533390969,-1.339318849,-1.9672726479,,-0.11173803,,-0.935940623,1.008674198,14939,0.390160201,0.941197852,0.30169,0.35623,0.30169,0.41077,0.35623,0.331857316,0.462727205,0.39729226,38289.4,11113,74.767,44997.7,12986.8,17473,13064.03791,9.47761853651,0.836025114,-0.836025114,0.41077,0.41077,-0.184036268506,-0.836025114,0.466624268185,9.47761853651,-1.90950047732
BGR,2011,10931.3,41479.2,24384.9,24319.2,15.2,5640,12.3,43787.2,7331.9,1413.6,0.319514359,0.263536905,-1.333561863,15.2,12.3,,,0.167443911,0.034079732,0.319514359,-1.298182334,0.890186523,-0.895025754,-0.406450886,,,,0.466624268185,,-0.184036268506,-1.295439899,-1.90950047732,,0.662476397,,-0.907350179,0.682396421,16745.3,0.403703543,0.907074475,0.31364,0.37755,0.31364,0.44146,0.37755,0.345830068,0.488883304,0.417356686,41479.2,11734.9,78.261,46637,12932.5,17473,13674.54453,9.52329131997,0.812563887442,-0.812563887442,0.44146,0.44146,0.120289520417,-0.812563887442,0.506256267418,9.52329131997,-1.79045773387
BGR,2012,10714.3,42254.6,25499.1,26884.5,16.6,5820,13.3,44115.1,7197.2,1436.2,0.334522159,0.253565292,-1.372133926,16.6,13.3,,,0.163145952,0.033989199,0.334522159,-1.259788252,1.117896649,-1.026452592,-0.414810497,,,,0.506256267418,,0.120289520417,-1.298182334,-1.79045773387,,0.890186523,,-0.895025754,-0.406450886,18789.1,0.444664013,0.810436309,0.33859,0.40972,0.33859,0.48085,0.40972,0.367897404,0.523911787,0.445904595,42254.6,12125.1,79.753,48125.7,12663.5,17473,13935.24169,9.54217628386,0.8392506378,-0.8392506378,0.48085,0.48085,0.510885572085,-0.8392506378,0.461175535296,9.54217628386,-1.74123546754
